,x_loc,y_loc
105819,-122.410768766,37.783214519
105820,-122.410768766,37.783214519
105821,-122.410768766,37.783214519
105822,-122.421092282,37.7849996436
105823,-122.40743499,37.7875158742
105824,-122.41289925,37.7850974904
105825,-122.407633521,37.7841893501
105826,-122.419812186,37.7866019513
105827,-122.410721626,37.7870966496
105828,-122.417999279,37.7856407526
105829,-122.410699658,37.7869881885
105830,-122.419183096,37.7830998244
105831,-122.419183096,37.7830998244
105832,-122.41565463,37.786467241
105833,-122.411742516,37.7858882195
105834,-122.411742516,37.7858882195
105835,-122.414056292,37.7827931071
105836,-122.415066876,37.7835634796
105837,-122.415066876,37.7835634796
105838,-122.415066876,37.7835634796
105839,-122.415066876,37.7835634796
105840,-122.415414179,37.784476659
105841,-122.415414179,37.784476659
105842,-122.420231591,37.787980962
105843,-122.407545856,37.7844011795
105844,-122.419858277,37.7861371252
105845,-122.420607226,37.7862064515
105846,-122.421195222,37.7847536577
105847,-122.416477398,37.786795408
105848,-122.407633521,37.7841893501
105849,-122.40985373,37.7833862379
105850,-122.40985373,37.7833862379
105851,-122.40985373,37.7833862379
105852,-122.418641097,37.7846595655
105853,-122.407612885,37.788448602
105854,-122.41289925,37.7850974904
105855,-122.413790973,37.7838365565
105856,-122.411778296,37.7839805593
105857,-122.407633521,37.7841893501
105858,-122.410699658,37.7869881885
105859,-122.413609329,37.7846969079
105860,-122.413609329,37.7846969079
105861,-122.411965795,37.784914186
105862,-122.411965795,37.784914186
105863,-122.410928353,37.7836778741
105864,-122.42081471,37.783627873
105865,-122.411742516,37.7858882195
105866,-122.409313111,37.7843478513
105867,-122.419739838,37.7858926099
105868,-122.412414264,37.7830037964
105869,-122.409055191,37.7871979591
105870,-122.415885066,37.7835160564
105871,-122.408421117,37.7835699387
105872,-122.419126295,37.786984958
105873,-122.4119339,37.7868307303
105874,-122.412573643,37.7834687205
105875,-122.412573643,37.7834687205
105876,-122.411987644,37.7850226623
105877,-122.419834939,37.7863580363
105878,-122.419834939,37.7863580363
105879,-122.419834939,37.7863580363
105880,-122.408595111,37.7837069302
105881,-122.423049038,37.7852397067
105882,-122.415436032,37.7845851347
105883,-122.407707096,37.7851034546
105884,-122.415088721,37.7836719564
105885,-122.418360182,37.7831498978
105886,-122.410955249,37.7841399509
105887,-122.408014493,37.7859507768
105888,-122.407413026,37.7874074125
105889,-122.407413026,37.7874074125
105890,-122.409708424,37.7828276499
105891,-122.423329395,37.7866266269
105892,-122.412970538,37.7857883767
105893,-122.416075285,37.7844496613
105894,-122.411615075,37.7831614109
105895,-122.417650682,37.7880158477
105896,-122.411778296,37.7839805593
105897,-122.416710734,37.7833570391
105898,-122.416710734,37.7833570391
105899,-122.41203236,37.7878854896
105900,-122.410955249,37.7841399509
105901,-122.416732163,37.7834655674
105902,-122.416732163,37.7834655674
105903,-122.414056292,37.7827931071
105904,-122.414056292,37.7827931071
105905,-122.414615262,37.7846892825
105906,-122.416075285,37.7844496613
105907,-122.416075285,37.7844496613
105908,-122.416075285,37.7844496613
105909,-122.416075285,37.7844496613
105910,-122.408912087,37.7844552384
105911,-122.416075285,37.7844496613
105912,-122.416075285,37.7844496613
105913,-122.41664237,37.7872450378
105914,-122.408201657,37.7868849113
105915,-122.416075285,37.7844496613
105916,-122.416075285,37.7844496613
105917,-122.416075285,37.7844496613
105918,-122.416075285,37.7844496613
105919,-122.416075285,37.7844496613
105920,-122.416075285,37.7844496613
105921,-122.416075285,37.7844496613
105922,-122.407545856,37.7844011795
105923,-122.420120319,37.7877570602
105924,-122.420120319,37.7877570602
105925,-122.42173419,37.7882961285
105926,-122.409708424,37.7828276499
105927,-122.409708424,37.7828276499
105928,-122.409708424,37.7828276499
105929,-122.419183096,37.7830998244
105930,-122.412784097,37.7848656939
105931,-122.40743499,37.7875158742
105932,-122.415885066,37.7835160564
105933,-122.415885066,37.7835160564
105934,-122.410882826,37.7879209376
105935,-122.410882826,37.7879209376
105936,-122.406690592,37.7852071918
105937,-122.421572274,37.7866181601
105938,-122.410955249,37.7841399509
105939,-122.42081833,37.7828946451
105940,-122.413631253,37.7848053746
105941,-122.42081833,37.7828946451
105942,-122.418562843,37.7884306841
105943,-122.419812186,37.7866019513
105944,-122.411742516,37.7858882195
105945,-122.406698577,37.7829835081
105946,-122.408068345,37.7839916768
105947,-122.414242956,37.7837240254
105948,-122.414242956,37.7837240254
105949,-122.407854235,37.7854922044
105950,-122.420120319,37.7877570602
105951,-122.421372763,37.7849651113
105952,-122.410509259,37.7860432223
105953,-122.410721626,37.7870966496
105954,-122.407244087,37.7865647608
105955,-122.414269362,37.7842081124
105956,-122.412439198,37.787722739
105957,-122.41483451,37.7870044895
105958,-122.408068345,37.7839916768
105959,-122.408068345,37.7839916768
105960,-122.414217804,37.7832593295
105961,-122.417530697,37.783310754
105962,-122.417530697,37.783310754
105963,-122.417530697,37.783310754
105964,-122.414217804,37.7832593295
105965,-122.421949488,37.7884881521
105966,-122.413631253,37.7848053746
105967,-122.413631253,37.7848053746
105968,-122.411965795,37.784914186
105969,-122.412597377,37.7839320277
105970,-122.410928353,37.7836778741
105971,-122.410791678,37.783695227
105972,-122.417530697,37.783310754
105973,-122.414217804,37.7832593295
105974,-122.411615075,37.7831614109
105975,-122.411778296,37.7839805593
105976,-122.414619687,37.7855830588
105977,-122.414878559,37.7826335032
105978,-122.418382009,37.7832583771
105979,-122.420120319,37.7877570602
105980,-122.42173419,37.7882961285
105981,-122.412944969,37.7853224073
105982,-122.40840386,37.7882933915
105983,-122.41565463,37.786467241
105984,-122.412758846,37.78439975
105985,-122.416710734,37.7833570391
105986,-122.416710734,37.7833570391
105987,-122.416710734,37.7833570391
105988,-122.414615262,37.7846892825
105989,-122.421395819,37.7856843389
105990,-122.408014493,37.7859507768
105991,-122.406690592,37.7852071918
105992,-122.406690592,37.7852071918
105993,-122.408068345,37.7839916768
105994,-122.409536663,37.7826911213
105995,-122.409536663,37.7826911213
105996,-122.417530697,37.783310754
105997,-122.417530697,37.783310754
105998,-122.420592674,37.7858416241
105999,-122.412436902,37.7834857456
106000,-122.416349428,37.7825569563
106001,-122.416349428,37.7825569563
106002,-122.419858277,37.7861371252
106003,-122.413609329,37.7846969079
106004,-122.40985373,37.7833862379
106005,-122.416916142,37.7843944492
106006,-122.408014493,37.7859507768
106007,-122.412573643,37.7834687205
106008,-122.410157074,37.7842973843
106009,-122.410157074,37.7842973843
106010,-122.419930112,37.7868262082
106011,-122.420000866,37.7875338413
106012,-122.412857127,37.7855804362
106013,-122.421835483,37.7836653824
106014,-122.420941906,37.7875961622
106015,-122.416349428,37.7825569563
106016,-122.416349428,37.7825569563
106017,-122.41565463,37.786467241
106018,-122.41565463,37.786467241
106019,-122.419930112,37.7868262082
106020,-122.411747372,37.7859988324
106021,-122.412414264,37.7830037964
106022,-122.409686192,37.7862042105
106023,-122.409686192,37.7862042105
106024,-122.415066876,37.7835634796
106025,-122.422654163,37.7836201224
106026,-122.416477398,37.786795408
106027,-122.410928353,37.7836778741
106028,-122.410928353,37.7836778741
106029,-122.414242956,37.7837240254
106030,-122.414242956,37.7837240254
106031,-122.41565463,37.786467241
106032,-122.41565463,37.786467241
106033,-122.414242956,37.7837240254
106034,-122.406690592,37.7852071918
106035,-122.406690592,37.7852071918
106036,-122.406690592,37.7852071918
106037,-122.421195222,37.7847536577
106038,-122.407244087,37.7865647608
106039,-122.409256096,37.7882398998
106040,-122.414056292,37.7827931071
106041,-122.413798416,37.7856297942
106042,-122.415066876,37.7835634796
106043,-122.412149455,37.7858923437
106044,-122.412414264,37.7830037964
106045,-122.417650682,37.7880158477
106046,-122.412149455,37.7858923437
106047,-122.414056292,37.7827931071
106048,-122.414056292,37.7827931071
106049,-122.414056292,37.7827931071
106050,-122.413259499,37.7829514829
106051,-122.407545856,37.7844011795
106052,-122.407545856,37.7844011795
106053,-122.40985373,37.7833862379
106054,-122.408953598,37.7832878735
106055,-122.408953598,37.7832878735
106056,-122.408384276,37.7878271137
106057,-122.413259499,37.7829514829
106058,-122.415843757,37.7874017656
106059,-122.41964142,37.7854327314
106060,-122.41964142,37.7854327314
106061,-122.407633521,37.7841893501
106062,-122.419812186,37.7866019513
106063,-122.406690592,37.7852071918
106064,-122.413259499,37.7829514829
106065,-122.41964142,37.7854327314
106066,-122.41964142,37.7854327314
106067,-122.41891839,37.7859407304
106068,-122.413609329,37.7846969079
106069,-122.421290401,37.7852218287
106070,-122.416047281,37.7839824654
106071,-122.412439198,37.787722739
106072,-122.419739838,37.7858926099
106073,-122.419739838,37.7858926099
106074,-122.414056292,37.7827931071
106075,-122.414056292,37.7827931071
106076,-122.421973009,37.7877441732
106077,-122.420211965,37.7882225424
106078,-122.417903978,37.7851670875
106079,-122.416893711,37.784286048
106080,-122.409313111,37.7843478513
106081,-122.41664237,37.7872450378
106082,-122.409473497,37.7848163651
106083,-122.407545856,37.7844011795
106084,-122.410955249,37.7841399509
106085,-122.41773226,37.7840044909
106086,-122.414056292,37.7827931071
106087,-122.410157074,37.7842973843
106088,-122.410157074,37.7842973843
106089,-122.413174494,37.7867190155
106090,-122.41375367,37.7837300409
106091,-122.41375367,37.7837300409
106092,-122.41375367,37.7837300409
106093,-122.40979743,37.7864220857
106094,-122.42081833,37.7828946451
106095,-122.408421117,37.7835699387
106096,-122.407612885,37.788448602
106097,-122.406690592,37.7852071918
106098,-122.406690592,37.7852071918
106099,-122.413135716,37.7862599043
106100,-122.410157074,37.7842973843
106101,-122.42081833,37.7828946451
106102,-122.414081138,37.7832767266
106103,-122.417710345,37.7842362878
106104,-122.412563219,37.7857850619
106105,-122.412563219,37.7857850619
106106,-122.412563219,37.7857850619
106107,-122.41375367,37.7837300409
106108,-122.409708424,37.7828276499
106109,-122.411593096,37.7830529511
106110,-122.408068345,37.7839916768
106111,-122.415186938,37.7883866791
106112,-122.410768766,37.783214519
106113,-122.416261837,37.7853750846
106114,-122.418562097,37.7841847091
106115,-122.421762502,37.7875490095
106116,-122.414179437,37.7875024832
106117,-122.419387181,37.7837899782
106118,-122.413135716,37.7862599043
106119,-122.411800135,37.7840890367
106120,-122.411800135,37.7840890367
106121,-122.408421117,37.7835699387
106122,-122.408421117,37.7835699387
106123,-122.420375368,37.7848006212
106124,-122.411965795,37.784914186
106125,-122.419739838,37.7858926099
106126,-122.421572274,37.7866181601
106127,-122.410509259,37.7860432223
106128,-122.420240108,37.7843456491
106129,-122.410979176,37.784625435
106130,-122.408014493,37.7859507768
106131,-122.414809966,37.7865194111
106132,-122.414619687,37.7855830588
106133,-122.414900545,37.7827419624
106134,-122.407545856,37.7844011795
106135,-122.421395819,37.7856843389
106136,-122.4119339,37.7868307303
106137,-122.407707096,37.7851034546
106138,-122.422840795,37.7845455355
106139,-122.408421117,37.7835699387
106140,-122.407633521,37.7841893501
106141,-122.407633521,37.7841893501
106142,-122.413135716,37.7862599043
106143,-122.418940111,37.786049223
106144,-122.421195222,37.7847536577
106145,-122.40743499,37.7875158742
106146,-122.411987644,37.7850226623
106147,-122.414593832,37.785119984
106148,-122.421254202,37.7859235669
106149,-122.414217804,37.7832593295
106150,-122.41891839,37.7859407304
106151,-122.418382009,37.7832583771
106152,-122.412755326,37.7867259286
106153,-122.412755326,37.7867259286
106154,-122.415843757,37.7874017656
106155,-122.415843757,37.7874017656
106156,-122.415843757,37.7874017656
106157,-122.415843757,37.7874017656
106158,-122.412439198,37.787722739
106159,-122.412414264,37.7830037964
106160,-122.407244087,37.7865647608
106161,-122.420996913,37.7831032669
106162,-122.41375367,37.7837300409
106163,-122.408068345,37.7839916768
106164,-122.412597377,37.7839320277
106165,-122.415414179,37.784476659
106166,-122.410509259,37.7860432223
106167,-122.414900545,37.7827419624
106168,-122.414615262,37.7846892825
106169,-122.414615262,37.7846892825
106170,-122.411778296,37.7839805593
106171,-122.411778296,37.7839805593
106172,-122.409708424,37.7828276499
106173,-122.409708424,37.7828276499
106174,-122.408595111,37.7837069302
106175,-122.408421117,37.7835699387
106176,-122.408421117,37.7835699387
106177,-122.407244087,37.7865647608
106178,-122.407633521,37.7841893501
106179,-122.414242956,37.7837240254
106180,-122.421203512,37.7854812046
106181,-122.407545856,37.7844011795
106182,-122.418751253,37.7851160049
106183,-122.413358051,37.7876637195
106184,-122.410135236,37.7841889075
106185,-122.413988842,37.7865685407
106186,-122.413988842,37.7865685407
106187,-122.412249768,37.7825563302
106188,-122.417085357,37.785215359
106189,-122.41964142,37.7854327314
106190,-122.410768766,37.783214519
106191,-122.418249647,37.7872715206
106192,-122.41440603,37.7841907151
106193,-122.421572274,37.7866181601
106194,-122.411778296,37.7839805593
106195,-122.417903978,37.7851670875
106196,-122.416261837,37.7853750846
106197,-122.413358051,37.7876637195
106198,-122.41938978,37.7882712751
106199,-122.41938978,37.7882712751
106200,-122.410721626,37.7870966496
106201,-122.413237517,37.7828430233
106202,-122.410768766,37.783214519
106203,-122.410768766,37.783214519
106204,-122.416710734,37.7833570391
106205,-122.407545856,37.7844011795
106206,-122.407845374,37.785094321
106207,-122.415414179,37.784476659
106208,-122.410955249,37.7841399509
106209,-122.411965795,37.784914186
106210,-122.406690592,37.7852071918
106211,-122.413609329,37.7846969079
106212,-122.418940111,37.786049223
106213,-122.410768766,37.783214519
106214,-122.41289925,37.7850974904
106215,-122.416235852,37.7849125738
106216,-122.416235852,37.7849125738
106217,-122.416235852,37.7849125738
106218,-122.416235852,37.7849125738
106219,-122.416235852,37.7849125738
106220,-122.418467748,37.787965257
106221,-122.415885066,37.7835160564
106222,-122.415885066,37.7835160564
106223,-122.412999075,37.7862774592
106224,-122.411965795,37.784914186
106225,-122.420261938,37.7844541271
106226,-122.408269031,37.7853831106
106227,-122.416075285,37.7844496613
106228,-122.421949488,37.7884881521
106229,-122.409708424,37.7828276499
106230,-122.408231026,37.7873594949
106231,-122.416732163,37.7834655674
106232,-122.422749208,37.7840828008
106233,-122.421572274,37.7866181601
106234,-122.421395819,37.7856843389
106235,-122.409336822,37.7848337316
106236,-122.416010947,37.788226672
106237,-122.416010947,37.788226672
106238,-122.416010947,37.788226672
106239,-122.416010947,37.788226672
106240,-122.410882826,37.7879209376
106241,-122.415632654,37.7863587808
106242,-122.418368839,37.7874861572
106243,-122.407633521,37.7841893501
106244,-122.410955249,37.7841399509
106245,-122.410955249,37.7841399509
106246,-122.408231026,37.7873594949
106247,-122.408231026,37.7873594949
106248,-122.410699658,37.7869881885
106249,-122.418090767,37.7861007451
106250,-122.418090767,37.7861007451
106251,-122.418368839,37.7874861572
106252,-122.407707096,37.7851034546
106253,-122.407707096,37.7851034546
106254,-122.423311094,37.7826291037
106255,-122.417903978,37.7851670875
106256,-122.413298481,37.7870578243
106257,-122.417903978,37.7851670875
106258,-122.413298481,37.7870578243
106259,-122.417903978,37.7851670875
106260,-122.418729601,37.785007504
106261,-122.412999075,37.7862774592
106262,-122.412999075,37.7862774592
106263,-122.418467748,37.787965257
106264,-122.418467748,37.787965257
106265,-122.414217804,37.7832593295
106266,-122.418467748,37.787965257
106267,-122.418467748,37.787965257
106268,-122.418274172,37.7870372043
106269,-122.418274172,37.7870372043
106270,-122.409256096,37.7882398998
106271,-122.410928353,37.7836778741
106272,-122.417085357,37.785215359
106273,-122.407845374,37.785094321
106274,-122.407845374,37.785094321
106275,-122.413988842,37.7865685407
106276,-122.413988842,37.7865685407
106277,-122.421092282,37.7849996436
106278,-122.411615075,37.7831614109
106279,-122.408595111,37.7837069302
106280,-122.40743499,37.7875158742
106281,-122.420191295,37.7838703921
106282,-122.417672924,37.7881242734
106283,-122.407633521,37.7841893501
106284,-122.411141948,37.7850736197
106285,-122.411141948,37.7850736197
106286,-122.408014493,37.7859507768
106287,-122.408014493,37.7859507768
106288,-122.408014493,37.7859507768
106289,-122.422467252,37.7826837259
106290,-122.419126295,37.786984958
106291,-122.413988842,37.7865685407
106292,-122.409849442,37.7832755203
106293,-122.409849442,37.7832755203
106294,-122.419274801,37.7835680535
106295,-122.420021471,37.7872807076
106296,-122.420021471,37.7872807076
106297,-122.408068345,37.7839916768
106298,-122.412999075,37.7862774592
106299,-122.417903978,37.7851670875
106300,-122.407633521,37.7841893501
106301,-122.407633521,37.7841893501
106302,-122.417594248,37.7840149233
106303,-122.417594248,37.7840149233
106304,-122.411742516,37.7858882195
106305,-122.411742516,37.7858882195
106306,-122.411742516,37.7858882195
106307,-122.416032977,37.7883351248
106308,-122.419366295,37.7840280452
106309,-122.412784097,37.7848656939
106310,-122.417672924,37.7881242734
106311,-122.416916142,37.7843944492
106312,-122.412563219,37.7857850619
106313,-122.412563219,37.7857850619
106314,-122.42173419,37.7882961285
106315,-122.411965795,37.784914186
106316,-122.421092282,37.7849996436
106317,-122.411965795,37.784914186
106318,-122.416710734,37.7833570391
106319,-122.416710734,37.7833570391
106320,-122.412622144,37.784416982
106321,-122.421195222,37.7847536577
106322,-122.420996913,37.7831032669
106323,-122.411965795,37.784914186
106324,-122.410509259,37.7860432223
106325,-122.406690592,37.7852071918
106326,-122.408068345,37.7839916768
106327,-122.410135236,37.7841889075
106328,-122.407633521,37.7841893501
106329,-122.407633521,37.7841893501
106330,-122.420021471,37.7872807076
106331,-122.420021471,37.7872807076
106332,-122.420021471,37.7872807076
106333,-122.420021471,37.7872807076
106334,-122.416075285,37.7844496613
106335,-122.413451751,37.7852902701
106336,-122.42081471,37.783627873
106337,-122.412573643,37.7834687205
106338,-122.408384276,37.7878271137
106339,-122.410135236,37.7841889075
106340,-122.410135236,37.7841889075
106341,-122.412970538,37.7857883767
106342,-122.412970538,37.7857883767
106343,-122.412970538,37.7857883767
106344,-122.410721626,37.7870966496
106345,-122.421762502,37.7875490095
106346,-122.414242956,37.7837240254
106347,-122.414242956,37.7837240254
106348,-122.414242956,37.7837240254
106349,-122.412930522,37.7838344374
106350,-122.413174494,37.7867190155
106351,-122.409708424,37.7828276499
106352,-122.418274172,37.7870372043
106353,-122.413259499,37.7829514829
106354,-122.413259499,37.7829514829
106355,-122.408384276,37.7878271137
106356,-122.408384276,37.7878271137
106357,-122.416452066,37.7863086886
106358,-122.416235852,37.7849125738
106359,-122.416235852,37.7849125738
106360,-122.415972165,37.7853565142
106361,-122.421092282,37.7849996436
106362,-122.411965795,37.784914186
106363,-122.41440603,37.7841907151
106364,-122.411593096,37.7830529511
106365,-122.411593096,37.7830529511
106366,-122.408068345,37.7839916768
106367,-122.418729601,37.785007504
106368,-122.418729601,37.785007504
106369,-122.40985373,37.7833862379
106370,-122.406690592,37.7852071918
106371,-122.40979743,37.7864220857
106372,-122.40979743,37.7864220857
106373,-122.40979743,37.7864220857
106374,-122.411615075,37.7831614109
106375,-122.408068345,37.7839916768
106376,-122.407244087,37.7865647608
106377,-122.407244087,37.7865647608
106378,-122.407545856,37.7844011795
106379,-122.411778296,37.7839805593
106380,-122.41436811,37.7884368261
106381,-122.41436811,37.7884368261
106382,-122.41436811,37.7884368261
106383,-122.411742516,37.7858882195
106384,-122.419858277,37.7861371252
106385,-122.410135236,37.7841889075
106386,-122.40979743,37.7864220857
106387,-122.40979743,37.7864220857
106388,-122.40985373,37.7833862379
106389,-122.419739838,37.7858926099
106390,-122.418467748,37.787965257
106391,-122.412249768,37.7825563302
106392,-122.410768766,37.783214519
106393,-122.41891839,37.7859407304
106394,-122.41736733,37.7828626237
106395,-122.41440603,37.7841907151
106396,-122.41440603,37.7841907151
106397,-122.41440603,37.7841907151
106398,-122.414056292,37.7827931071
106399,-122.410791678,37.783695227
106400,-122.410791678,37.783695227
106401,-122.410791678,37.783695227
106402,-122.410791678,37.783695227
106403,-122.415858343,37.7830505367
106404,-122.423404604,37.7873381901
106405,-122.407545856,37.7844011795
106406,-122.407545856,37.7844011795
106407,-122.413790973,37.7838365565
106408,-122.408068345,37.7839916768
106409,-122.423499801,37.7878063591
106410,-122.410530908,37.7861517237
106411,-122.407707096,37.7851034546
106412,-122.410530908,37.7861517237
106413,-122.423217674,37.7864017954
106414,-122.408014493,37.7859507768
106415,-122.411615075,37.7831614109
106416,-122.408560037,37.7825859896
106417,-122.407244087,37.7865647608
106418,-122.407545856,37.7844011795
106419,-122.417107256,37.7853238292
106420,-122.410768766,37.783214519
106421,-122.416893711,37.784286048
106422,-122.42081833,37.7828946451
106423,-122.420212776,37.7839789136
106424,-122.413259499,37.7829514829
106425,-122.415821891,37.7872932911
106426,-122.415977628,37.7854670505
106427,-122.422558977,37.7831519524
106428,-122.421949488,37.7884881521
106429,-122.412597377,37.7839320277
106430,-122.415694922,37.7825851968
106431,-122.415088721,37.7836719564
106432,-122.419812186,37.7866019513
106433,-122.417885441,37.7854378472
106434,-122.40985373,37.7833862379
106435,-122.40985373,37.7833862379
106436,-122.418274172,37.7870372043
106437,-122.415972165,37.7853565142
106438,-122.415972165,37.7853565142
106439,-122.418382009,37.7832583771
106440,-122.410955249,37.7841399509
106441,-122.41375367,37.7837300409
106442,-122.414619687,37.7855830588
106443,-122.412784097,37.7848656939
106444,-122.412784097,37.7848656939
106445,-122.409876623,37.787148808
106446,-122.412999075,37.7862774592
106447,-122.407545856,37.7844011795
106448,-122.420021471,37.7872807076
106449,-122.412784097,37.7848656939
106450,-122.412784097,37.7848656939
106451,-122.422467252,37.7826837259
106452,-122.421092282,37.7849996436
106453,-122.408068345,37.7839916768
106454,-122.408068345,37.7839916768
106455,-122.410509259,37.7860432223
106456,-122.412563219,37.7857850619
106457,-122.41375367,37.7837300409
106458,-122.408231026,37.7873594949
106459,-122.411615075,37.7831614109
106460,-122.410928353,37.7836778741
106461,-122.412622144,37.784416982
106462,-122.408421117,37.7835699387
106463,-122.408595111,37.7837069302
106464,-122.421441956,37.7868516471
106465,-122.409129634,37.7838066631
106466,-122.412758759,37.7850960964
106467,-122.412758759,37.7850960964
106468,-122.412758759,37.7850960964
106469,-122.421648984,37.7861425697
106470,-122.409849442,37.7832755203
106471,-122.419159191,37.7833430636
106472,-122.409155387,37.7863245886
106473,-122.410345341,37.785230999
106474,-122.406690592,37.7852071918
106475,-122.420592674,37.7858416241
106476,-122.420592674,37.7858416241
106477,-122.417085357,37.785215359
106478,-122.421092282,37.7849996436
106479,-122.421762502,37.7875490095
106480,-122.421762502,37.7875490095
106481,-122.418467748,37.787965257
106482,-122.418467748,37.787965257
106483,-122.412784097,37.7848656939
106484,-122.418467748,37.787965257
106485,-122.418368839,37.7874861572
106486,-122.418368839,37.7874861572
106487,-122.414242956,37.7837240254
106488,-122.418368839,37.7874861572
106489,-122.418368839,37.7874861572
106490,-122.410699658,37.7869881885
106491,-122.418368839,37.7874861572
106492,-122.418368839,37.7874861572
106493,-122.418368839,37.7874861572
106494,-122.418368839,37.7874861572
106495,-122.40743499,37.7875158742
106496,-122.421092282,37.7849996436
106497,-122.406690592,37.7852071918
106498,-122.406690592,37.7852071918
106499,-122.418368839,37.7874861572
106500,-122.418368839,37.7874861572
106501,-122.418368839,37.7874861572
106502,-122.418368839,37.7874861572
106503,-122.409313111,37.7843478513
106504,-122.418368839,37.7874861572
106505,-122.418368839,37.7874861572
106506,-122.418368839,37.7874861572
106507,-122.408595111,37.7837069302
106508,-122.407633521,37.7841893501
106509,-122.418368839,37.7874861572
106510,-122.415414179,37.784476659
106511,-122.407707096,37.7851034546
106512,-122.415821891,37.7872932911
106513,-122.414056292,37.7827931071
106514,-122.407845374,37.785094321
106515,-122.407845374,37.785094321
106516,-122.407845374,37.785094321
106517,-122.407845374,37.785094321
106518,-122.407845374,37.785094321
106519,-122.412784097,37.7848656939
106520,-122.412784097,37.7848656939
106521,-122.413631253,37.7848053746
106522,-122.413609329,37.7846969079
106523,-122.413609329,37.7846969079
106524,-122.413609329,37.7846969079
106525,-122.411987644,37.7850226623
106526,-122.409129634,37.7838066631
106527,-122.409129634,37.7838066631
106528,-122.409129634,37.7838066631
106529,-122.411615075,37.7831614109
106530,-122.408953598,37.7832878735
106531,-122.408953598,37.7832878735
106532,-122.413790973,37.7838365565
106533,-122.411328369,37.785996305
106534,-122.421861006,37.7880116319
106535,-122.414433155,37.7846576329
106536,-122.415885066,37.7835160564
106537,-122.413237517,37.7828430233
106538,-122.407845374,37.785094321
106539,-122.421092282,37.7849996436
106540,-122.406690592,37.7852071918
106541,-122.419126295,37.786984958
106542,-122.407244087,37.7865647608
106543,-122.412414264,37.7830037964
106544,-122.412414264,37.7830037964
106545,-122.412414264,37.7830037964
106546,-122.412414264,37.7830037964
106547,-122.412414264,37.7830037964
106548,-122.408068345,37.7839916768
106549,-122.410699658,37.7869881885
106550,-122.407633521,37.7841893501
106551,-122.411800135,37.7840890367
106552,-122.411800135,37.7840890367
106553,-122.411800135,37.7840890367
106554,-122.416829149,37.7881786971
106555,-122.417273345,37.7861493948
106556,-122.414782081,37.7860514387
106557,-122.415632654,37.7863587808
106558,-122.413988842,37.7865685407
106559,-122.413609329,37.7846969079
106560,-122.413609329,37.7846969079
106561,-122.412622144,37.784416982
106562,-122.412622144,37.784416982
106563,-122.414809966,37.7865194111
106564,-122.420753848,37.7866670085
106565,-122.406690592,37.7852071918
106566,-122.414056292,37.7827931071
106567,-122.408231026,37.7873594949
106568,-122.419104425,37.7868764842
106569,-122.414809966,37.7865194111
106570,-122.418368839,37.7874861572
106571,-122.422654163,37.7836201224
106572,-122.418368839,37.7874861572
106573,-122.421648984,37.7861425697
106574,-122.418274172,37.7870372043
106575,-122.418274172,37.7870372043
106576,-122.418274172,37.7870372043
106577,-122.418274172,37.7870372043
106578,-122.418274172,37.7870372043
106579,-122.418274172,37.7870372043
106580,-122.416829149,37.7881786971
106581,-122.416829149,37.7881786971
106582,-122.411800135,37.7840890367
106583,-122.418729601,37.785007504
106584,-122.412883178,37.7853530359
106585,-122.412883178,37.7853530359
106586,-122.414056292,37.7827931071
106587,-122.418467748,37.787965257
106588,-122.415694922,37.7825851968
106589,-122.41440603,37.7841907151
106590,-122.417530697,37.783310754
106591,-122.417530697,37.783310754
106592,-122.41464541,37.7860688365
106593,-122.41464541,37.7860688365
106594,-122.41464541,37.7860688365
106595,-122.414615262,37.7846892825
106596,-122.407633521,37.7841893501
106597,-122.420592674,37.7858416241
106598,-122.408068345,37.7839916768
106599,-122.408068345,37.7839916768
106600,-122.41440603,37.7841907151
106601,-122.410768766,37.783214519
106602,-122.411615075,37.7831614109
106603,-122.417273345,37.7861493948
106604,-122.417273345,37.7861493948
106605,-122.409129634,37.7838066631
106606,-122.419812186,37.7866019513
106607,-122.40979743,37.7864220857
106608,-122.40979743,37.7864220857
106609,-122.40979743,37.7864220857
106610,-122.408421117,37.7835699387
106611,-122.413391474,37.7851866867
106612,-122.411987644,37.7850226623
106613,-122.410135236,37.7841889075
106614,-122.409849442,37.7832755203
106615,-122.409849442,37.7832755203
106616,-122.409876623,37.787148808
106617,-122.407845374,37.785094321
106618,-122.422840795,37.7845455355
106619,-122.415066876,37.7835634796
106620,-122.4168252,37.7872771546
106621,-122.408040475,37.7864094033
106622,-122.408560037,37.7825859896
106623,-122.40865847,37.7826632208
106624,-122.40865847,37.7826632208
106625,-122.408560037,37.7825859896
106626,-122.408560037,37.7825859896
106627,-122.410955249,37.7841399509
106628,-122.42081833,37.7828946451
106629,-122.42081833,37.7828946451
106630,-122.418450965,37.7836164049
106631,-122.415632654,37.7863587808
106632,-122.414242956,37.7837240254
106633,-122.414242956,37.7837240254
106634,-122.414878559,37.7826335032
106635,-122.411328369,37.785996305
106636,-122.421762502,37.7875490095
106637,-122.414433155,37.7846576329
106638,-122.420211965,37.7882225424
106639,-122.420211965,37.7882225424
106640,-122.417107256,37.7853238292
106641,-122.415160494,37.7879211003
106642,-122.410791678,37.783695227
106643,-122.416261837,37.7853750846
106644,-122.416261837,37.7853750846
106645,-122.407545856,37.7844011795
106646,-122.407545856,37.7844011795
106647,-122.407545856,37.7844011795
